pc4,stedelijkheid,third_places_total_ranked,third_places_non_medical_total_ranked,third_places_medical_ranked,third_places_food_beverage_ranked,third_places_retail_ranked,third_places_community_ranked,third_places_cultural_ranked,third_places_sport_leisure_ranked,third_places_non_medical_non_retail_total_ranked,third_places_total_ranked_by_urbanisation,third_places_non_medical_total_ranked_by_urbanisation,third_places_medical_ranked_by_urbanisation,third_places_food_beverage_ranked_by_urbanisation,third_places_retail_ranked_by_urbanisation,third_places_community_ranked_by_urbanisation,third_places_cultural_ranked_by_urbanisation,third_places_sport_leisure_ranked_by_urbanisation,third_places_non_medical_non_retail_total_ranked_by_urbanisation
8762,5,7.012119713084343,5.365310916058846,10.453869047619047,9.482310093652444,0.0,15.221604858508853,0.0,6.817613209907431,7.95637625480233,13.981223039837603,10.702510778594979,20.637755102040817,18.037357122943966,0.0,29.029582526956045,0.0,13.57736240913811,15.72375127420999
8763,5,17.820925055651742,13.85832612189393,25.34722222222222,9.482310093652444,14.28750784682988,0.0,10.033748701973002,20.740555416562422,14.066179204362376,34.61050494798275,27.00989094598022,48.62244897959184,18.037357122943966,27.995813710099426,0.0,19.554317548746518,39.51194184839045,27.344546381243628
8764,5,6.17116002968093,5.365310916058846,8.618551587301587,0.0,6.541117388575016,0.0,10.033748701973002,6.817613209907431,4.511091832940885,12.38264399898503,10.702510778594979,17.066326530612244,0.0,13.134484563055992,0.0,19.554317548746518,13.57736240913811,8.893985728848113
8765,5,14.358149888696511,17.282729632834716,10.453869047619047,9.482310093652444,12.052730696798493,27.510014213722705,27.12876427829699,18.038528896672503,20.16358904449126,28.165440243592997,33.42632513314735,20.637755102040817,18.037357122943966,23.835688121402406,49.40558473873376,50.64066852367688,34.65732087227414,38.53211009174312
8766,5,0.4081127875340094,1.7431079243416987,0.0,0.0,3.301946013810421,0.0,0.0,3.2524393294971228,1.115379848804065,0.8119766556711495,3.499873193000254,0.0,0.0,6.671899529042387,0.0,0.0,6.4901349948078915,2.166156982670744
8771,5,25.612169181301013,23.538138212387192,29.724702380952383,17.156607700312172,19.79912115505336,27.510014213722705,19.132917964693664,29.034275706780083,26.06270913372165,49.226084750063436,44.78823231042354,56.76020408163265,32.36688040144968,38.30455259026688,49.40558473873376,36.57381615598886,54.179646936656276,48.87869520897044
8772,5,,,,,,,,,,,,,,,,,,
8773,5,12.008409596834033,9.815799233527011,16.36904761904762,0.0,9.50408035153798,0.0,10.033748701973002,15.32399299474606,9.51790804312802,23.67419436691195,19.325386761349225,31.98979591836735,0.0,18.969126111983257,0.0,19.554317548746518,29.646936656282453,18.705402650356778
8774,5,9.572099925797675,11.59599456051428,6.79563492063492,9.482310093652444,12.052730696798493,0.0,10.033748701973002,15.32399299474606,11.054653612591398,18.878457244354223,22.7998985544002,13.520408163265307,18.037357122943966,23.835688121402406,0.0,19.554317548746518,29.646936656282453,21.661569826707442
8775,5,4.105861983675489,2.9669922116454446,6.79563492063492,9.482310093652444,0.0,0.0,10.033748701973002,3.2524393294971228,4.511091832940885,8.221263638670388,5.959928988080142,13.520408163265307,18.037357122943966,0.0,0.0,19.554317548746518,6.4901349948078915,8.893985728848113
8801,3,84.07123423200593,89.57843985659537,72.13541666666666,85.04162330905307,91.57564344005023,93.60382478356377,87.64278296988577,80.9607205404053,86.42954517288388,75.10917030567686,81.87772925764192,54.80349344978166,79.84496124031007,83.1877729257642,86.4184008762322,86.56387665198237,70.19650655021834,80.67685589519651
8802,4,55.52807321296067,54.81518111014959,57.91170634920635,0.0,54.55116133082235,60.731360640909685,53.81619937694704,66.39979984988742,54.95104721774693,34.51492537313433,32.276119402985074,41.36321195144724,0.0,30.410447761194032,37.54716981132076,37.156398104265406,50.747663551401864,34.701492537313435
8804,5,24.709374227059115,24.3046112003956,26.40128968253968,0.0,21.60703075957313,27.510014213722705,10.033748701973002,34.250688016012006,26.06270913372165,47.62750570921086,46.1577479076845,50.61224489795918,0.0,41.784406070120355,49.40558473873376,19.554317548746518,63.39563862928349,48.87869520897044
8805,5,8.817709621568143,4.1043392261095315,16.36904761904762,9.482310093652444,0.0,0.0,0.0,9.969977483112334,6.233734043871608,17.406749555950267,8.24245498351509,31.98979591836735,18.037357122943966,0.0,0.0,0.0,19.70404984423676,12.359836901121305
8806,5,14.358149888696511,13.85832612189393,16.36904761904762,0.0,6.541117388575016,15.221604858508853,19.132917964693664,23.042281711283465,17.784112033709256,28.165440243592997,27.00989094598022,31.98979591836735,0.0,13.134484563055992,29.029582526956045,36.57381615598886,43.613707165109034,34.14882772680938
8807,5,6.17116002968093,8.75262702435406,2.951388888888889,29.812695109261185,6.541117388575016,8.424861093164491,0.0,3.2524393294971228,9.51790804312802,12.38264399898503,17.296474765407048,5.790816326530612,54.22358516866462,13.134484563055992,16.36715510091236,0.0,6.4901349948078915,18.705402650356778
8808,5,8.137521642344794,9.815799233527011,6.79563492063492,0.0,12.052730696798493,8.424861093164491,0.0,12.759569677257943,7.95637625480233,16.08728749048465,19.325386761349225,13.520408163265307,0.0,23.835688121402406,16.36715510091236,0.0,24.922118380062305,15.72375127420999
8809,5,0.0,0.5933984423290889,0.0,0.0,3.301946013810421,0.0,0.0,0.0,0.0,0.0,1.1919857976160284,0.0,0.0,6.671899529042387,0.0,0.0,0.0,0.0
8811,5,16.881028938906752,15.725058721720856,20.262896825396826,9.482310093652444,17.991211550533585,21.566093810569843,0.0,15.32399299474606,14.066179204362376,32.80893174321238,30.535125538929748,39.107142857142854,18.037357122943966,34.903192046049185,40.03317666574509,0.0,29.646936656282453,27.344546381243628
8812,5,12.812268117734355,12.955865990851775,13.901289682539684,9.482310093652444,16.208411801632142,8.424861093164491,0.0,15.32399299474606,11.054653612591398,25.171276325805632,25.310677149378648,27.39795918367347,18.037357122943966,31.580324437467294,16.36715510091236,0.0,29.646936656282453,21.661569826707442
8813,5,6.17116002968093,4.1043392261095315,10.453869047619047,17.156607700312172,3.301946013810421,0.0,0.0,3.2524393294971228,4.511091832940885,12.38264399898503,8.24245498351509,20.637755102040817,32.36688040144968,6.671899529042387,0.0,0.0,6.4901349948078915,8.893985728848113
8814,5,7.012119713084343,8.75262702435406,4.78670634920635,23.959417273673257,6.541117388575016,8.424861093164491,10.033748701973002,3.2524393294971228,9.51790804312802,13.981223039837603,17.296474765407048,9.464285714285714,44.410370783384444,13.134484563055992,16.36715510091236,19.554317548746518,6.4901349948078915,18.705402650356778
8816,5,3.2772693544397726,1.7431079243416987,6.79563492063492,0.0,6.541117388575016,0.0,0.0,0.0,0.0,6.571936056838366,3.499873193000254,13.520408163265307,0.0,13.134484563055992,0.0,0.0,0.0,0.0
8821,5,15.767994063814001,12.955865990851775,21.465773809523807,9.482310093652444,14.28750784682988,0.0,33.57995846313603,9.969977483112334,12.653364729210558,30.677493022075613,25.310677149378648,41.454081632653065,18.037357122943966,27.995813710099426,0.0,61.532033426183844,19.70404984423676,24.694189602446485
8822,5,25.191689339599304,27.407590555074794,21.465773809523807,17.156607700312172,28.562460765850595,32.704483783434554,0.0,31.048286214660997,26.06270913372165,48.46485663537173,51.88942429622115,41.454081632653065,32.36688040144968,54.683411826268966,56.92562897428809,0.0,57.71028037383178,48.87869520897044
8823,5,9.572099925797675,10.792434169860304,8.618551587301587,0.0,0.0,21.566093810569843,0.0,20.740555416562422,15.268310819184533,18.878457244354223,21.20213035759574,17.066326530612244,0.0,0.0,40.03317666574509,0.0,39.51194184839045,29.510703363914377
8831,5,31.053673015087806,31.30176783285944,31.572420634920633,23.959417273673257,32.919020715630886,37.49838480423827,27.12876427829699,27.107830873154864,29.19816581980419,59.12205024105557,58.914532082170936,60.05102040816327,44.410370783384444,62.06174777603349,63.56096212330661,50.64066852367688,50.77881619937694,54.20489296636085
8832,5,1.7684887459807075,2.9669922116454446,1.3268849206349207,0.0,3.301946013810421,8.424861093164491,0.0,3.2524393294971228,2.8008427314413185,3.5777721390510027,5.959928988080142,2.6020408163265305,0.0,6.671899529042387,16.36715510091236,0.0,6.4901349948078915,5.479102956167177
8833,5,0.4081127875340094,1.7431079243416987,0.0,0.0,0.0,15.221604858508853,0.0,0.0,2.8008427314413185,0.8119766556711495,3.499873193000254,0.0,0.0,0.0,29.029582526956045,0.0,0.0,5.479102956167177
8834,5,14.358149888696511,16.553344047471874,12.189980158730158,29.812695109261185,16.208411801632142,8.424861093164491,19.132917964693664,12.759569677257943,16.557194200024785,28.165440243592997,32.10753233578493,24.056122448979593,54.22358516866462,31.580324437467294,16.36715510091236,36.57381615598886,24.922118380062305,31.829765545361877
8835,5,16.287410338857285,13.85832612189393,21.465773809523807,9.482310093652444,3.301946013810421,15.221604858508853,27.12876427829699,20.740555416562422,18.949064320237948,31.667089571174827,27.00989094598022,41.454081632653065,18.037357122943966,6.671899529042387,29.029582526956045,50.64066852367688,39.51194184839045,36.34046890927625
8841,5,1.7684887459807075,0.0,6.79563492063492,0.0,0.0,0.0,0.0,0.0,0.0,3.5777721390510027,0.0,13.520408163265307,0.0,0.0,0.0,0.0,0.0,0.0
8842,5,14.852832055404402,16.553344047471874,13.901289682539684,9.482310093652444,16.208411801632142,15.221604858508853,0.0,23.042281711283465,16.557194200024785,29.053539710733318,32.10753233578493,27.39795918367347,18.037357122943966,31.580324437467294,29.029582526956045,0.0,43.613707165109034,31.829765545361877
8843,5,7.667573583972298,8.75262702435406,6.79563492063492,0.0,0.0,15.221604858508853,19.132917964693664,12.759569677257943,12.653364729210558,15.173813752854606,17.296474765407048,13.520408163265307,0.0,0.0,29.029582526956045,36.57381615598886,24.922118380062305,24.694189602446485
8844,5,1.7684887459807075,1.7431079243416987,2.951388888888889,0.0,0.0,0.0,0.0,6.817613209907431,2.8008427314413185,3.5777721390510027,3.499873193000254,5.790816326530612,0.0,0.0,0.0,0.0,13.57736240913811,5.479102956167177
8845,5,3.2772693544397726,0.0,10.453869047619047,0.0,0.0,0.0,0.0,0.0,0.0,6.571936056838366,0.0,20.637755102040817,0.0,0.0,0.0,0.0,0.0,0.0
8851,5,33.15607222359634,32.59982692545432,35.68948412698413,29.812695109261185,25.976145637162585,32.704483783434554,38.68120456905504,39.166875156367276,36.472921055892925,62.97893935549354,61.171696677656605,67.32142857142858,54.22358516866462,49.9476713762428,56.92562897428809,69.47075208913648,71.00207684319834,66.33537206931702
8852,5,1.0017313875834777,1.7431079243416987,1.3268849206349207,0.0,0.0,0.0,10.033748701973002,3.2524393294971228,2.8008427314413185,2.0299416391778733,3.499873193000254,2.6020408163265305,0.0,0.0,0.0,19.554317548746518,6.4901349948078915,5.479102956167177
8853,5,1.0017313875834777,1.7431079243416987,1.3268849206349207,0.0,6.541117388575016,0.0,0.0,0.0,0.0,2.0299416391778733,3.499873193000254,2.6020408163265305,0.0,13.134484563055992,0.0,0.0,0.0,0.0
8854,5,14.852832055404402,16.553344047471874,13.901289682539684,0.0,19.79912115505336,21.566093810569843,27.12876427829699,9.969977483112334,14.066179204362376,29.053539710733318,32.10753233578493,27.39795918367347,0.0,38.30455259026688,40.03317666574509,50.64066852367688,19.70404984423676,27.344546381243628
8855,5,31.9812020776651,36.59290394362715,21.465773809523807,38.943808532778355,32.919020715630886,41.62036438816384,10.033748701973002,44.90868151113335,39.422481100508115,60.87287490484648,67.46132386507735,41.454081632653065,67.82826874825759,62.06174777603349,68.59275642797898,19.554317548746518,79.25752855659398,71.0499490316004
8856,5,4.105861983675489,2.9669922116454446,6.79563492063492,0.0,0.0,0.0,10.033748701973002,6.817613209907431,4.511091832940885,8.221263638670388,5.959928988080142,13.520408163265307,0.0,0.0,0.0,19.554317548746518,13.57736240913811,8.893985728848113
8857,5,12.812268117734355,14.785511188033132,10.453869047619047,0.0,12.052730696798493,15.221604858508853,33.57995846313603,15.32399299474606,16.557194200024785,25.171276325805632,28.759827542480345,20.637755102040817,0.0,23.835688121402406,29.029582526956045,61.532033426183844,29.646936656282453,31.829765545361877
8861,3,87.73188226564432,93.60860427741378,70.37450396825396,96.14984391259105,93.8857501569366,89.15880604729293,77.297507788162,88.87915936952714,92.81199652992936,81.33187772925764,90.61135371179039,51.7467248908297,99.66777408637874,89.41048034934498,79.62760131434831,67.95154185022027,83.84279475982532,91.8122270742358
8862,3,66.95523126391294,67.42489800964272,67.28670634920636,62.734131113423516,66.84243565599498,73.48494637550071,56.81464174454829,74.05554165624218,68.75697112405503,47.59825327510917,50.21834061135371,45.851528384279476,52.71317829457365,48.03493449781659,58.59802847754655,35.90308370044053,59.06113537117904,53.7117903930131
8871,5,,,,,,,,,,,,,,,,,,
8872,5,14.358149888696511,12.955865990851775,17.683531746031747,0.0,12.052730696798493,15.221604858508853,19.132917964693664,15.32399299474606,14.066179204362376,28.165440243592997,25.310677149378648,34.38775510204082,0.0,23.835688121402406,29.029582526956045,36.57381615598886,29.646936656282453,27.344546381243628
8881,5,66.33687855552807,76.61021139819508,51.438492063492056,91.84443288241415,71.33709981167608,60.731360640909685,69.09397715472481,76.65749311983988,81.16247366464245,97.74168992641462,99.16307380167385,89.8469387755102,99.77697240033454,98.09000523286238,87.39286701686481,97.40947075208913,98.46832814122534,99.31192660550458
8882,5,1.0017313875834777,2.9669922116454446,0.0,0.0,3.301946013810421,8.424861093164491,10.033748701973002,0.0,2.8008427314413185,2.0299416391778733,5.959928988080142,0.0,0.0,6.671899529042387,16.36715510091236,19.554317548746518,0.0,5.479102956167177
8883,5,0.4081127875340094,1.7431079243416987,0.0,9.482310093652444,0.0,8.424861093164491,0.0,0.0,2.8008427314413185,0.8119766556711495,3.499873193000254,0.0,18.037357122943966,0.0,16.36715510091236,0.0,0.0,5.479102956167177
8884,5,7.667573583972298,10.792434169860304,2.951388888888889,9.482310093652444,12.052730696798493,0.0,10.033748701973002,12.759569677257943,9.51790804312802,15.173813752854606,21.20213035759574,5.790816326530612,18.037357122943966,23.835688121402406,0.0,19.554317548746518,24.922118380062305,18.705402650356778
8885,5,0.4081127875340094,0.5933984423290889,1.3268849206349207,0.0,3.301946013810421,0.0,0.0,0.0,0.0,0.8119766556711495,1.1919857976160284,2.6020408163265305,0.0,6.671899529042387,0.0,0.0,0.0,0.0
8891,5,50.61835270838486,58.70935838793423,36.84275793650794,85.04162330905307,53.471437539234145,57.00994960589223,53.81619937694704,49.074305729296974,63.78733424216135,88.09946714031972,92.54374841491251,69.13265306122449,99.10788960133816,89.03715332286761,84.43461432126071,87.99442896935933,84.44963655244028,95.15800203873597
8892,5,,,,,,,,,,,,,,,,,,
8893,5,5.45387088795449,8.75262702435406,1.3268849206349207,9.482310093652444,9.50408035153798,8.424861093164491,10.033748701973002,6.817613209907431,7.95637625480233,10.910936310581071,17.296474765407048,2.6020408163265305,18.037357122943966,18.969126111983257,16.36715510091236,19.554317548746518,13.57736240913811,15.72375127420999
8894,5,23.01508780608459,25.03399678575844,20.262896825396826,60.91311134235172,14.28750784682988,15.221604858508853,10.033748701973002,20.740555416562422,30.970380468459535,44.45572189799543,47.5019021049962,39.107142857142854,90.24254251463618,27.995813710099426,29.029582526956045,19.554317548746518,39.51194184839045,57.466870540265035
8895,5,8.817709621568143,11.59599456051428,4.78670634920635,0.0,21.60703075957313,8.424861093164491,0.0,3.2524393294971228,2.8008427314413185,17.406749555950267,22.7998985544002,9.464285714285714,0.0,41.784406070120355,16.36715510091236,0.0,6.4901349948078915,5.479102956167177
8896,5,27.009646302250808,31.30176783285944,19.02281746031746,54.539542143600414,21.60703075957313,21.566093810569843,27.12876427829699,34.250688016012006,36.472921055892925,51.839634610504945,58.914532082170936,36.81122448979592,85.28017842207973,41.784406070120355,40.03317666574509,50.64066852367688,63.39563862928349,66.33537206931702
8897,5,11.563195646796933,12.955865990851775,8.618551587301587,23.959417273673257,12.052730696798493,8.424861093164491,0.0,15.32399299474606,14.066179204362376,22.811469170261354,25.310677149378648,17.066326530612244,44.410370783384444,23.835688121402406,16.36715510091236,0.0,29.646936656282453,27.344546381243628
8899,5,51.570615879297556,62.57881073062184,31.572420634920633,78.26482830385015,58.8449466415568,60.731360640909685,62.149532710280376,61.15836877658244,65.93134217375139,89.13981223039838,94.95308141009384,60.05102040816327,98.18790075271815,92.93563579277865,87.39286701686481,93.95543175487465,93.40602284527519,95.89704383282364
8911,1,98.86223101657185,99.35715168747682,80.04712301587301,99.55775234131113,99.37225360954174,99.36684326140328,98.4423676012461,94.70853139854891,99.26880654356178,90.1565995525727,94.40715883668904,30.089485458612973,96.19686800894854,94.63087248322147,95.85666293393056,87.24832214765101,74.49664429530202,93.40044742729306
8912,4,48.55305466237942,55.95252812461368,36.24751984126984,29.812695109261185,63.54048964218456,60.731360640909685,43.21131879543095,52.7395546659995,48.76688561159995,23.32089552238806,33.86194029850746,13.071895424836603,13.80952380952381,43.190298507462686,37.54716981132076,25.687203791469194,29.53271028037383,25.74626865671642
8913,1,67.85802621815483,57.75744838669799,79.01785714285714,69.52393340270552,52.253609541745135,63.98759529654994,50.75285565939771,64.63597698273705,63.118106332878924,14.541387024608502,8.94854586129754,27.293064876957494,19.12751677852349,8.053691275167784,35.27435610302352,6.263982102908278,17.449664429530202,11.6331096196868
8914,2,42.02325006183527,43.78786005686735,40.426587301587304,23.959417273673257,50.433145009416194,45.600206745057505,19.132917964693664,39.166875156367276,35.61779650514314,5.334394904458599,6.8471337579617835,3.662420382165605,4.3999999999999995,14.331210191082802,19.329073482428115,2.0750199521149244,7.245222929936306,4.936305732484077
8915,2,56.307197625525596,58.89479540116207,54.57589285714286,51.925078043704474,57.175141242937855,41.62036438816384,62.149532710280376,70.19014260695522,61.14760193332507,14.570063694267516,21.97452229299363,10.589171974522294,20.32,22.13375796178344,15.495207667731629,31.444533120510776,44.18789808917197,25.557324840764334
8916,1,47.13084343309424,49.51168253183336,45.424107142857146,54.539542143600414,41.90834902699309,41.62036438816384,72.6246105919003,52.7395546659995,54.95104721774693,1.342281879194631,2.684563758389262,1.901565995525727,8.277404921700224,2.5727069351230423,11.534154535274356,17.449664429530202,6.935123042505594,6.0402684563758395
8917,1,57.58100420479841,50.686116948943,65.99702380952381,38.943808532778355,40.48964218455744,71.48210363096007,79.01090342679127,51.413560170127596,58.074110794398315,6.375838926174497,3.691275167785235,11.856823266219239,2.348993288590604,2.237136465324385,47.704367301231805,26.062639821029084,6.263982102908278,7.158836689038031
8918,1,59.918377442493195,60.82334033873161,60.20585317460318,78.26482830385015,63.54048964218456,63.98759529654994,62.149532710280376,39.166875156367276,58.074110794398315,8.053691275167784,11.6331096196868,7.158836689038031,29.418344519015662,19.57494407158837,35.27435610302352,10.290827740492169,2.013422818791946,7.158836689038031
8919,3,34.71432104872619,35.65335640993943,34.41220238095239,9.482310093652444,31.11111111111111,71.48210363096007,47.2871235721703,29.034275706780083,39.422481100508115,7.20524017467249,8.296943231441048,7.532751091703056,2.547065337763012,6.11353711790393,55.96933187294633,22.90748898678414,6.986899563318777,12.882096069868995
8921,1,88.37496908236459,90.13475089627889,84.79662698412699,92.45577523413111,88.14814814814815,63.98759529654994,96.4693665628245,87.65323992994746,91.46114760193332,53.24384787472036,60.40268456375839,42.61744966442953,62.52796420581655,62.751677852349,35.27435610302352,71.25279642058166,55.48098434004475,58.94854586129754
8922,1,38.7459807073955,42.11892693781679,35.05704365079365,29.812695109261185,36.94915254237288,21.566093810569843,67.04309449636553,49.074305729296974,46.32544305366216,0.6711409395973155,1.006711409395973,0.44742729306487694,1.1185682326621924,1.342281879194631,1.6797312430011198,13.646532438478747,5.1454138702460845,3.0201342281879198
8923,2,41.330695028444225,40.796142910124864,43.080357142857146,58.96201873048908,41.90834902699309,27.510014213722705,47.2871235721703,31.048286214660997,40.19085388523981,4.697452229299364,6.050955414012739,4.856687898089172,28.4,6.369426751592357,5.5910543130990416,13.72705506783719,3.1847133757961785,6.926751592356688
8924,2,54.044026712837,59.76016812955866,47.445436507936506,66.35015608740895,54.55116133082235,60.731360640909685,50.75285565939771,70.19014260695522,64.39459660428801,12.261146496815286,23.40764331210191,6.289808917197452,38.879999999999995,17.9140127388535,37.85942492012779,16.520351157222667,44.18789808917197,31.687898089171973
8925,3,53.68538214197378,53.925083446655954,54.96031746031746,45.850676378772114,57.175141242937855,37.49838480423827,59.51453790238836,55.05379034275707,51.307473044986985,23.90829694323144,27.074235807860266,24.890829694323145,29.457364341085274,32.86026200873363,20.481927710843372,39.75770925110132,29.03930131004367,24.45414847161572
8926,3,51.8303240168192,50.945728767461986,54.29067460317461,45.850676378772114,46.47834274952919,27.510014213722705,69.09397715472481,60.08256192144108,54.542074606518774,21.50655021834061,23.253275109170303,23.034934497816593,29.457364341085274,18.340611353711793,12.924424972617743,54.73568281938326,37.55458515283843,29.58515283842795
8927,4,26.5644323522137,23.538138212387192,32.30406746031746,38.943808532778355,23.25172630257376,15.221604858508853,33.57995846313603,15.32399299474606,23.807163217251208,7.929104477611941,7.929104477611941,10.550887021475257,21.714285714285715,8.022388059701493,5.660377358490567,17.819905213270143,4.672897196261682,8.208955223880597
8931,2,50.878060845906504,47.47187538632711,55.97718253968254,49.115504682622266,49.792843691148775,21.566093810569843,53.81619937694704,46.334751063297475,45.0117734539596,9.156050955414011,9.474522292993631,11.703821656050955,17.599999999999998,13.614649681528663,2.8753993610223643,19.39345570630487,10.668789808917198,9.076433121019107
8932,1,77.9371753648281,79.24341698603041,78.39781746031747,74.3366285119667,78.30508474576271,57.00994960589223,94.898753894081,75.99449587190394,80.60478374024042,27.740492170022375,35.90604026845637,25.727069351230426,24.832214765100673,42.72930648769575,28.331466965285557,63.08724832214765,33.1096196868009,34.22818791946309
8933,1,55.52807321296067,53.35640993942391,59.38740079365079,49.115504682622266,41.90834902699309,41.62036438816384,86.82502596053997,60.08256192144108,62.68434750278845,4.3624161073825505,5.8165548098434,6.823266219239374,5.8165548098434,2.5727069351230423,11.534154535274356,37.919463087248324,11.856823266219239,11.297539149888143
8934,1,56.97501855058125,48.3372481147237,66.65426587301587,49.115504682622266,36.94915254237288,66.7528104406254,53.81619937694704,58.906680010007506,56.264716817449504,5.592841163310962,1.901565995525727,12.304250559284116,5.8165548098434,1.342281879194631,39.193729003359465,7.606263982102908,10.40268456375839,6.487695749440715
8935,2,61.94657432599555,57.510199035727524,67.28670634920636,54.539542143600414,57.77777777777777,45.600206745057505,67.04309449636553,61.15836877658244,57.590779526583226,22.372611464968152,20.461783439490446,30.015923566878982,23.200000000000003,23.089171974522294,19.329073482428115,38.467677573822826,28.343949044585987,20.222929936305732
8936,2,31.288647044274054,35.65335640993943,20.262896825396826,9.482310093652444,47.106089139987446,32.704483783434554,0.0,25.13134851138354,21.415293097038045,1.5923566878980893,3.7420382165605095,0.3184713375796179,1.28,10.748407643312103,8.626198083067091,0.0,1.8312101910828025,1.2738853503184715
8937,2,13.937670046994805,11.59599456051428,19.02281746031746,0.0,12.052730696798493,37.49838480423827,0.0,3.2524393294971228,11.054653612591398,0.0,0.0,0.15923566878980894,0.0,0.15923566878980894,11.900958466453675,0.0,0.0,0.15923566878980894
8938,4,50.61835270838486,59.76016812955866,34.41220238095239,54.539542143600414,64.98430634023855,69.23375113063703,50.75285565939771,53.952964723542664,54.95104721774693,27.611940298507463,39.365671641791046,11.57796451914099,38.761904761904766,45.7089552238806,46.320754716981135,33.459715639810426,31.68224299065421,34.701492537313435
8939,4,60.635666584219635,53.62838422549141,68.1795634920635,17.156607700312172,52.253609541745135,45.600206745057505,50.75285565939771,68.73905429071804,54.95104721774693,42.723880597014926,30.50373134328358,63.02521008403361,7.142857142857142,27.985074626865668,24.056603773584907,33.459715639810426,54.01869158878505,34.701492537313435
8941,5,47.67499381647291,42.42798862652985,53.931051587301596,9.482310093652444,32.919020715630886,15.221604858508853,59.51453790238836,61.99649737302977,49.2626099888462,84.85156051763512,76.74359624651281,92.47448979591837,18.037357122943966,62.06174777603349,29.029582526956045,92.20055710306406,93.7435098650052,84.19979612640162
9001,4,77.4672273064556,83.28594387439733,68.56398809523809,85.95213319458897,81.09227871939736,77.32265150536244,56.81464174454829,91.66875156367276,85.53724129384062,74.53358208955224,80.13059701492537,63.958916900093364,89.71428571428571,75.09328358208955,59.81132075471698,41.51658767772512,92.89719626168224,85.26119402985076
9003,5,28.308186989859013,29.830634194585237,26.40128968253968,34.65140478668054,28.562460765850595,21.566093810569843,19.132917964693664,32.77458093570178,30.16482835543438,54.22481603653895,56.37839208724321,50.61224489795918,61.750766657373845,54.683411826268966,40.03317666574509,36.57381615598886,60.87746625129803,55.98878695208971
9004,5,0.4081127875340094,0.5933984423290889,1.3268849206349207,0.0,3.301946013810421,0.0,0.0,0.0,0.0,0.8119766556711495,1.1919857976160284,2.6020408163265305,0.0,6.671899529042387,0.0,0.0,0.0,0.0
9005,5,42.20875587435073,41.68624057361849,44.13442460317461,38.943808532778355,39.73634651600753,32.704483783434554,69.09397715472481,35.851888916687514,43.735283182550496,77.18853082973864,75.72914024854171,80.58673469387755,67.82826874825759,72.99843014128729,56.92562897428809,97.40947075208913,65.83592938733126,77.03873598369012
9006,5,0.0,0.5933984423290889,0.0,0.0,0.0,0.0,0.0,3.2524393294971228,1.115379848804065,0.0,1.1919857976160284,0.0,0.0,0.0,0.0,0.0,6.4901349948078915,2.166156982670744
9007,5,4.748948800395746,5.365310916058846,4.78670634920635,0.0,6.541117388575016,0.0,19.132917964693664,3.2524393294971228,4.511091832940885,9.48997716315656,10.702510778594979,9.464285714285714,0.0,13.134484563055992,0.0,36.57381615598886,6.4901349948078915,8.893985728848113
9008,5,27.98664358149889,30.75781926072444,22.780257936507937,38.943808532778355,29.99372253609542,21.566093810569843,38.68120456905504,27.107830873154864,30.970380468459535,53.717330626744484,58.05224448389551,43.92857142857143,67.82826874825759,57.14285714285714,40.03317666574509,69.47075208913648,50.77881619937694,57.466870540265035
9009,5,2.4610437793717534,1.7431079243416987,4.78670634920635,0.0,0.0,0.0,0.0,6.817613209907431,2.8008427314413185,4.947982745496067,3.499873193000254,9.464285714285714,0.0,0.0,0.0,0.0,13.57736240913811,5.479102956167177
9011,5,32.19144199851595,34.50364692792681,28.422619047619047,23.959417273673257,28.562460765850595,15.221604858508853,43.21131879543095,47.79834876157118,38.6912876440699,61.30423750317179,64.31651027136698,54.31122448979592,44.410370783384444,54.683411826268966,29.029582526956045,75.76601671309191,82.91796469366562,69.90316004077471
9012,5,17.37571110561464,19.990110025961183,13.901289682539684,0.0,17.991211550533585,15.221604858508853,27.12876427829699,27.107830873154864,21.415293097038045,33.747779751332146,38.34643672330713,27.39795918367347,0.0,34.903192046049185,29.029582526956045,50.64066852367688,50.77881619937694,40.80020387359837
9013,5,8.817709621568143,4.1043392261095315,16.36904761904762,17.156607700312172,0.0,0.0,10.033748701973002,3.2524393294971228,6.233734043871608,17.406749555950267,8.24245498351509,31.98979591836735,32.36688040144968,0.0,0.0,19.554317548746518,6.4901349948078915,12.359836901121305
9014,5,10.289389067524116,7.763629620472247,15.252976190476192,0.0,9.50408035153798,0.0,10.033748701973002,9.969977483112334,6.233734043871608,20.32479066226846,15.369008369261984,30.0,0.0,18.969126111983257,0.0,19.554317548746518,19.70404984423676,12.359836901121305
9021,5,9.572099925797675,13.85832612189393,1.3268849206349207,23.959417273673257,12.052730696798493,0.0,19.132917964693664,15.32399299474606,15.268310819184533,18.878457244354223,27.00989094598022,2.6020408163265305,44.410370783384444,23.835688121402406,0.0,36.57381615598886,29.646936656282453,29.510703363914377
9022,5,29.37175364828098,26.863641982939797,33.71775793650794,9.482310093652444,14.28750784682988,27.510014213722705,33.57995846313603,40.71803852889667,33.1639608377742,55.97564070032986,50.951052498097894,63.9030612244898,18.037357122943966,27.995813710099426,49.40558473873376,61.532033426183844,73.26064382139148,61.060142711518864
