postcode,geometry,pc4,stedelijkheid,third_places_total_ranked,third_places_non_medical_total_ranked,third_places_medical_ranked,third_places_food_beverage_ranked,third_places_retail_ranked,third_places_community_ranked,third_places_cultural_ranked,third_places_sport_leisure_ranked,third_places_non_medical_non_retail_total_ranked,third_places_total_ranked_by_urbanisation,third_places_non_medical_total_ranked_by_urbanisation,third_places_medical_ranked_by_urbanisation,third_places_food_beverage_ranked_by_urbanisation,third_places_retail_ranked_by_urbanisation,third_places_community_ranked_by_urbanisation,third_places_cultural_ranked_by_urbanisation,third_places_sport_leisure_ranked_by_urbanisation,third_places_non_medical_non_retail_total_ranked_by_urbanisation
5151,"POLYGON ((140493 410338, 140438 410299, 139728 410185, 139905 410749, 139656 411391, 139622 412026, 139532 412217, 139151 412192, 138536 412018, 138223 411856, 137386 411686, 137370 411738, 136550 411542, 136258 411519, 135918 411605, 135434 411839, 135479 411288, 135585 409874, 135240 409820, 135419 409614, 135243 409332, 135320 408876, 135240 408259, 135304 407623, 135462 407491, 135440 407264, 135521 406758, 134933 406348, 135313 405493, 135525 405426, 135542 405271, 135806 405321, 135965 405459, 136153 405410, 136147 405658, 136750 405858, 137184 405742, 137488 405649, 137750 405748, 138161 405777, 138230 405769, 138561 405673, 138959 405676, 138931 405924, 139174 406060, 138894 407369, 139068 407685, 139120 408298, 139403 408317, 139753 408939, 140312 408953, 140410 409531, 140411 410278, 140493 410338), (137211 409967, 137199 409816, 136827 409944, 136597 409888, 136309 410075, 136109 409920, 135950 409954, 135897 410662, 136272 410719, 136299 410995, 136492 411060, 137246 410789, 137186 410409, 137211 409967))",5151,2,94.92950779124412,94.9190258375572,93.5515873015873,90.17950052029136,96.43440050219712,95.1027264504458,85.17653167185878,92.1065799349512,91.63465113396953,92.11783439490446,91.71974522292994,87.5,84.88,93.47133757961782,94.72843450479232,76.7757382282522,87.34076433121018,87.5
5242,"MULTIPOLYGON (((154730 413912, 154718 413931, 154689 413955, 154677 413978, 154641 413991, 154617 414044, 154522 414037, 154537 414182, 154430 414315, 154292 414268, 154298 413997, 154496 413751, 154699 413882, 154700 413890, 154730 413912)), ((154196 413530, 154111 413746, 153896 413856, 153815 414060, 152190 413263, 151921 413078, 152145 412934, 152356 412957, 152491 412562, 153244 412777, 153512 412815, 154221 413162, 154374 413241, 154627 413297, 154590 413393, 154427 413438, 154331 413471, 154395 413517, 154196 413530)))",5242,3,66.17610685134801,61.7999752750649,72.38343253968253,56.971904266389174,66.03892027620842,53.223930740405734,43.21131879543095,65.58669001751313,57.590779526583226,45.96069868995633,40.72052401746725,55.45851528384279,44.73975636766335,46.17903930131004,33.18729463307776,19.493392070484585,45.30567685589519,34.93449781659388
6093,"MULTIPOLYGON (((189179 364494, 188966 364436, 188976 364184, 188868 364140, 188796 364183, 188808 364485, 189026 364893, 188831 364943, 188821 364946, 188722 365111, 188609 365056, 188591 365117, 188663 365200, 188603 365338, 188872 365474, 188932 365874, 188789 366163, 189164 366202, 189350 366280, 189464 366602, 189829 366550, 189893 366572, 190034 366513, 190063 366482, 190085 366541, 190262 366909, 190086 367348, 190097 367635, 189959 367617, 189829 367955, 190111 367996, 190131 368544, 190013 368868, 189838 369614, 189204 369818, 188016 369167, 187330 367025, 186684 366011, 186448 365699, 186554 365478, 186168 365150, 186769 363779, 187090 363010, 187297 363135, 187657 362808, 187711 362480, 187550 361781, 187657 361653, 187946 361544, 188361 361515, 188602 361250, 189000 361573, 189020 361745, 189719 361905, 189774 361561, 189750 361316, 190074 361243, 190162 361039, 190348 360899, 190700 360819, 191067 360840, 191277 360934, 191074 361524, 191405 361463, 191374 361667, 191670 361685, 191754 361879, 192057 362010, 191899 362405, 192031 362872, 191872 363075, 191538 363222, 191037 363191, 190866 363358, 190648 363405, 190449 363716, 190156 364723, 190118 365906, 190111 365913, 189906 366338, 189474 366187, 189262 366020, 189372 365686, 189545 365552, 189770 365527, 189970 365131, 189677 365117, 189380 365014, 189414 364821, 189055 364650, 189179 364494), (189179 364494, 189267 364546, 189302 364488, 189403 364510, 189386 364585, 189507 364607, 189503 364549, 189613 364424, 189253 364243, 189214 364268, 189261 364303, 189179 364494), (188765 364096, 188771 364097, 188892 363752, 188707 363669, 188320 363317, 188163 363315, 187971 363740, 188296 363887, 188293 364092, 188535 364096, 188540 364091, 188561 363998, 188603 364025, 188640 364043, 188765 364096), (187469 364472, 187454 364463, 187235 364908, 187328 364953, 187313 365326, 187550 365537, 187724 365600, 187986 365542, 188228 365380, 187931 365239, 187974 365091, 187825 365188, 187698 365120, 188041 364713, 188018 364546, 187469 364472)), ((189829 366550, 189464 366602, 189350 366280, 189164 366202, 188789 366163, 188932 365874, 188872 365474, 188603 365338, 188663 365200, 188591 365117, 188609 365056, 188722 365111, 188831 364943, 188994 365141, 189187 364955, 189026 364893, 189055 364650, 189414 364821, 189380 365014, 189677 365117, 189970 365131, 189770 365527, 189545 365552, 189372 365686, 189262 366021, 189474 366187, 189906 366338, 190111 365913, 190115 366013, 190066 366417, 190034 366513, 189829 366550)), ((189503 364549, 189507 364607, 189386 364585, 189403 364510, 189485 364527, 189467 364459, 189403 364510, 189302 364488, 189179 364494, 189261 364303, 189253 364243, 189613 364424, 189503 364549)), ((189055 364650, 188883 364603, 188808 364485, 188796 364183, 188976 364184, 188811 364487, 188966 364437, 189055 364650)), ((188771 364097, 188640 364043, 188603 364025, 188561 363998, 188535 364096, 188293 364092, 188296 363887, 187971 363740, 188163 363315, 188320 363317, 188707 363669, 188892 363752, 188771 364097)), ((187916 365212, 187931 365239, 188228 365380, 187986 365542, 187724 365599, 187550 365537, 187313 365326, 187328 364953, 187235 364908, 187454 364463, 187469 364472, 188018 364546, 188041 364713, 187698 365120, 187700 365130, 187825 365188, 187916 365212)))",6093,4,78.09794706900817,82.2351341327729,73.51190476190477,84.54734651404787,80.1757689893283,94.65047163716244,75.80477673935619,81.49862396797599,84.90519271285166,75.74626865671642,78.07835820895522,74.78991596638656,86.76190476190476,73.0410447761194,89.15094339622641,75.92417061611374,76.82242990654206,83.95522388059702
6521,"POLYGON ((188080 428136, 188196 427919, 188196 427657, 188317 427441, 188353 427448, 188356 427450, 188439 427483, 188865 427658, 189411 427554, 189201 427762, 188981 427872, 188808 428101, 188558 428246, 188456 428545, 187975 428256, 188080 428136))",6521,1,86.43334157803612,79.81209049326246,92.46031746031748,88.2544224765869,69.49152542372882,80.96653314381703,91.80944963655244,83.18739054290718,87.29706283306481,48.99328859060403,37.360178970917225,63.982102908277405,50.33557046979866,27.85234899328859,64.16573348264278,51.23042505592841,44.742729306487696,47.87472035794183
6717,"POLYGON ((174339 448943, 173238 449268, 172771 449387, 172900 448337, 173045 447839, 173111 447402, 174618 447182, 174569 447923, 176073 447987, 176206 448280, 176462 448307, 174339 448943))",6717,2,95.72099925797674,92.52070713314376,97.92906746031748,90.68678459937564,88.70056497175142,94.65047163716244,91.80944963655244,96.33475106329747,94.7329284917586,93.94904458598728,88.21656050955414,98.328025477707,86.08,80.4140127388535,94.08945686900958,90.98164405426976,95.30254777070064,93.31210191082803
7003,"POLYGON ((217616 441499, 217615 441492, 218136 441566, 218565 441930, 218949 442554, 218636 442419, 218342 442459, 217825 442361, 217848 441910, 217616 441499))",7003,3,46.06727677467227,39.671158363209294,53.273809523809526,34.65140478668054,43.979912115505336,32.704483783434554,19.132917964693664,40.71803852889667,35.61779650514314,15.72052401746725,10.91703056768559,21.397379912663755,16.611295681063122,14.847161572052403,17.196056955093102,4.955947136563877,12.663755458515285,10.807860262008736
7122,"MULTIPOLYGON (((236886 439141, 236848 439671, 237003 439691, 237383 439964, 237347 440401, 237119 440580, 237174 440716, 237485 440583, 237788 440599, 237667 440786, 237669 440990, 237482 441163, 237647 441396, 237569 441581, 237745 441919, 237987 442014, 237975 442189, 237762 442418, 237598 442398, 237788 442822, 237461 442967, 237375 443073, 237434 443314, 236734 443355, 236589 443422, 236251 443300, 235527 443534, 234718 443343, 233348 442571, 233736 442168, 233386 441810, 232855 441399, 232774 441194, 232781 440909, 232705 440545, 231837 440317, 231740 440064, 231734 439573, 231231 438561, 231336 438486, 231163 438208, 231019 438008, 231091 437185, 230927 437112, 230953 436927, 230675 436751, 230789 436615, 230371 436323, 230158 436280, 229671 435986, 229936 435391, 230122 435515, 230477 435454, 230738 435675, 231975 436192, 232275 436234, 232412 436428, 232859 436501, 233218 436253, 232890 436013, 233332 435455, 233309 434687, 232920 434291, 232768 434234, 232749 433708, 232683 433507, 232469 433422, 232526 433279, 232296 433040, 232407 432915, 232286 432669, 232636 432222, 232892 432225, 233316 432336, 233685 432557, 233637 432649, 234366 433116, 234652 433532, 234885 433392, 234941 433618, 235219 433717, 235243 433479, 235424 433414, 235463 433233, 235814 433314, 235804 433484, 236365 433949, 237484 434622, 237254 434538, 237153 434855, 236983 435055, 237202 436039, 237449 436329, 237081 437064, 237117 437697, 237038 437910, 237104 438169, 237054 438426, 237082 438716, 237186 439066, 236886 439141), (236106 437074, 236008 437200, 235980 437481, 235950 437558, 236013 437607, 236057 437566, 236110 437583, 236110 437512, 236187 437110, 236106 437074)), ((236057 437566, 236013 437607, 235950 437558, 235980 437481, 236008 437200, 236187 437110, 236131 437393, 236058 437401, 236062 437479, 236110 437512, 236057 437566)))",7122,4,72.02572347266882,76.26406230683645,66.65426587301587,60.91311134235172,72.36660389202763,86.27729680837317,74.35098650051921,87.30297723292469,79.92316272152684,65.76492537313433,68.00373134328358,60.69094304388422,46.476190476190474,56.99626865671642,73.86792452830188,73.45971563981043,87.75700934579439,75.55970149253731
7256,"POLYGON ((217988 450494, 217666 450383, 217451 450432, 216711 450284, 216750 450091, 216606 450025, 216263 450271, 216128 450163, 216098 449836, 215751 449951, 215385 449822, 215212 449619, 214985 449917, 214985 449393, 214818 448819, 214865 448770, 215378 448852, 216113 448678, 216373 448513, 216525 448656, 216840 448799, 217027 448720, 217365 448705, 217539 448541, 217774 448607, 218041 448820, 218242 448740, 218657 448701, 218929 448757, 219064 448997, 218962 449188, 219104 449490, 218759 449708, 218379 449764, 218483 450030, 218451 450348, 218085 450303, 217988 450494))",7256,5,33.15607222359634,32.59982692545432,35.68948412698413,29.812695109261185,35.99497802887633,37.49838480423827,33.57995846313603,23.042281711283465,29.19816581980419,62.97893935549354,61.171696677656605,67.32142857142858,54.22358516866462,67.24228152799581,63.56096212330661,61.53203342618384,43.613707165109034,54.20489296636085
7483,"POLYGON ((247230 465188, 247813 465405, 247911 465746, 248262 465737, 248410 466127, 248744 466837, 248278 466894, 247723 466879, 247412 466828, 247514 466379, 247603 465688, 247231 465477, 246696 465367, 246354 465174, 246392 465093, 246786 464852, 247101 464603, 247453 464731, 247454 465242, 247230 465188))",7483,3,43.742270591145186,42.66287550995179,46.21775793650794,23.959417273673257,49.25298179535468,15.221604858508853,43.21131879543095,40.71803852889667,34.78745817325567,12.77292576419214,13.100436681222709,14.519650655021834,8.859357696566999,21.17903930131004,4.600219058050383,19.493392070484585,12.663755458515285,10.152838427947598
7544,"POLYGON ((255860 469012, 255866 468914, 255614 468427, 255670 468269, 255893 468086, 255798 467801, 256073 467721, 256039 467526, 255709 467611, 255521 467516, 255918 467213, 255716 466961, 255699 466760, 255424 466896, 255025 465920, 255226 465731, 255675 465815, 255871 466066, 256112 466080, 256237 465758, 256157 465487, 256288 465324, 255691 465415, 256044 464994, 256443 464874, 257807 464736, 258563 465436, 258536 465641, 258335 465856, 258530 466044, 258077 466326, 257841 466560, 257968 466642, 257793 466846, 257878 467197, 257630 467510, 257667 467876, 257826 468586, 257916 468697, 257829 468693, 257780 469065, 256630 469187, 255604 469242, 255860 469012))",7544,2,92.08508533267376,92.13747063913958,91.28224206349206,93.26222684703434,93.98618957940992,84.76547357539734,89.09657320872275,83.18739054290718,88.94534638740859,86.38535031847134,87.65923566878982,82.48407643312102,89.92,88.61464968152866,75.31948881789138,85.79409417398244,70.85987261146497,82.32484076433121
7551,"POLYGON ((250506 476356, 250142 476251, 250305 476018, 250573 475829, 250789 475835, 251312 475743, 251600 475862, 251461 476028, 251581 476328, 251440 476599, 250789 476457, 250751 476619, 250468 476807, 250398 476725, 250506 476356))",7551,1,92.61686866188474,96.47669674867105,73.51190476190477,98.12695109261186,97.18769617074702,90.15376663651634,91.30321910695744,63.68526394796097,95.34019085388525,64.09395973154362,78.07606263982103,17.78523489932886,86.24161073825503,84.78747203579418,80.62709966405374,49.10514541387025,15.995525727069351,69.46308724832215
8015,"POLYGON ((204032 498398, 203648 498293, 203376 498301, 203554 497862, 203693 496486, 203594 495799, 203617 495573, 203806 495221, 204118 494995, 204866 495201, 205258 495135, 206147 495123, 206306 495372, 206704 495457, 206980 496073, 207095 496146, 207186 496434, 207373 496476, 207526 496206, 207044 497076, 206969 497346, 206718 497758, 206437 498038, 206920 498424, 206982 498397, 205988 499395, 205867 499351, 205744 499599, 205517 499827, 205364 499844, 205254 499614, 205298 499164, 205757 499042, 205659 498814, 205403 498583, 205231 498666, 204962 499080, 204429 499111, 204418 498757, 204220 498818, 204032 498398), (204032 498398, 204289 498501, 204380 498118, 204190 498097, 203886 498194, 204032 498398))",8015,4,43.34652485777888,39.275559401656565,49.05753968253968,34.65140478668054,34.965473948524796,32.704483783434554,56.81464174454829,43.58268701526144,43.05366216383691,18.470149253731343,15.578358208955224,25.583566760037343,17.42857142857143,13.712686567164178,15.283018867924527,41.51658767772512,20.09345794392523,20.42910447761194
8103,"POLYGON ((216806 489530, 216717 489608, 216740 489933, 216976 490353, 216728 490560, 216189 490660, 215389 491025, 215153 490704, 214966 490632, 215528 490062, 216409 489176, 216450 489200, 216806 489530))",8103,4,59.559732871629976,48.3372481147237,71.09375,34.65140478668054,54.55116133082235,41.62036438816384,47.2871235721703,42.21916437327996,41.60366836039162,40.20522388059701,23.600746268656717,69.65452847805788,17.42857142857143,30.410447761194032,21.41509433962264,29.383886255924168,18.785046728971963,18.37686567164179
8265,"POLYGON ((190647 507134, 190067 507807, 189608 507621, 188888 507715, 188440 507534, 187717 507038, 187398 506665, 187120 506502, 186917 506498, 186866 506369, 187030 506175, 187128 505278, 187254 504875, 187231 504549, 188659 505336, 189103 505500, 189524 505547, 189772 505305, 189824 505095, 190088 504587, 190339 504547, 190524 504523, 190729 504654, 190799 504837, 191145 504476, 191311 504430, 192459 504526, 192829 504626, 193262 504898, 193183 504907, 192770 505255, 192628 505425, 192415 505176, 192190 505112, 191875 504761, 191425 505124, 191461 505483, 191328 505609, 191545 505748, 191846 506053, 191505 506351, 191173 506221, 190647 507134))",8265,2,84.30620826119218,85.21448881196687,83.3953373015873,74.3366285119667,86.66666666666667,94.14653055950382,80.71131879543094,82.58694020515387,83.00904696988475,68.71019108280255,73.64649681528662,63.69426751592356,55.279999999999994,75.07961783439491,93.13099041533548,66.56025538707104,69.7452229299363,70.85987261146497
8331,"POLYGON ((203789 534123, 203452 534331, 203267 534529, 203085 534404, 203203 534171, 203078 534042, 202770 533935, 202447 533732, 202678 533346, 202478 533290, 202071 533345, 202203 532770, 202259 532239, 202177 531958, 202496 532111, 203245 532439, 203196 532650, 203538 532679, 204075 532841, 204413 532873, 204744 532836, 204860 532944, 205189 532690, 205243 533066, 205690 532832, 205987 532868, 206004 532527, 206677 532499, 206902 532548, 206955 532739, 206691 532714, 206253 532836, 206264 532964, 206770 533174, 207032 532842, 207007 532633, 207309 532797, 207030 533182, 206560 533429, 206535 533412, 203789 534123), (204007 533616, 204008 533616, 204009 533616, 204018 533615, 204024 533615, 204025 533615, 204026 533615, 204027 533615, 204028 533615, 204032 533587, 203998 533588, 204007 533616))",8331,3,91.34306208261192,94.83248856471752,81.47321428571429,95.4344432882414,97.30069052102952,96.2010595684197,80.71131879543094,60.08256192144108,87.867145866898,87.77292576419214,93.12227074235808,73.58078602620087,98.89258028792912,98.0349344978166,92.99014238773276,73.89867841409692,37.55458515283843,82.86026200873363
